"protocolo";"data.atendimento";"situacao";"espera.encaminhamento";"data.captura"
"4351069";"22/10/2016 01:04:23";"DesistÃªncia de Vaga na Escola";"1 dia(s)";2016-11-02 00:41:57
"4351031";"22/10/2016 01:04:23";"Aguardando EfetivaÃ§Ã£o de MatrÃ­cula";"1 dia(s)";2016-11-02 00:41:57
"4351016";"23/10/2016 01:01:23";"Matriculado";"2 dia(s)";2016-11-02 00:41:57
"4351002";"22/10/2016 01:01:42";"Aguardando EfetivaÃ§Ã£o de MatrÃ­cula";"1 dia(s)";2016-11-02 00:41:57
"4350964";"22/10/2016 01:01:42";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4350947";"22/10/2016 01:01:42";"DesistÃªncia de Vaga na Escola";"1 dia(s)";2016-11-02 00:41:57
"4350908";"22/10/2016 01:01:42";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4350898";"22/10/2016 01:01:42";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4350836";"26/10/2016 01:04:42";"Matriculado";"5 dia(s)";2016-11-02 00:41:57
"4350820";"31/10/2016 01:01:46";"Aguardando EfetivaÃ§Ã£o de MatrÃ­cula";"10 dia(s)";2016-11-02 00:41:57
"4350809";"22/10/2016 01:01:42";"DesistÃªncia de Vaga na Escola";"1 dia(s)";2016-11-02 00:41:57
"4350803";"28/10/2016 01:02:13";"Matriculado";"2 dia(s)";2016-11-02 00:41:57
"4350772";"22/10/2016 01:01:42";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4350741";"21/10/2016 01:01:37";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4350717";"21/10/2016 01:01:37";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4350712";"28/10/2016 01:02:13";"Aguardando EfetivaÃ§Ã£o de MatrÃ­cula";"8 dia(s)";2016-11-02 00:41:57
"4350672";"21/10/2016 01:01:37";"Recusa Auto.NÃ£o Comparecimento";"1 dia(s)";2016-11-02 00:41:57
"4350664";"22/10/2016 01:01:42";"Matriculado";"2 dia(s)";2016-11-02 00:41:57
"4350657";"21/10/2016 01:01:37";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4350638";"27/10/2016 01:02:55";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4350592";"21/10/2016 01:04:17";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4350580";"01/11/2016 01:02:44";"Aguardando EfetivaÃ§Ã£o de MatrÃ­cula";"12 dia(s)";2016-11-02 00:41:57
"4350533";"21/10/2016 01:04:17";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4350513";"22/10/2016 01:01:42";"Matriculado";"2 dia(s)";2016-11-02 00:41:57
"4350509";"21/10/2016 01:01:37";"DesistÃªncia de Vaga na Escola";"1 dia(s)";2016-11-02 00:41:57
"4350485";"21/10/2016 01:01:37";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4350452";"21/10/2016 01:01:37";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4350448";"29/10/2016 01:02:18";"Aguardando EfetivaÃ§Ã£o de MatrÃ­cula";"9 dia(s)";2016-11-02 00:41:57
"4350433";"22/10/2016 01:01:42";"Matriculado";"2 dia(s)";2016-11-02 00:41:57
"4350430";"21/10/2016 01:01:37";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4350426";"21/10/2016 01:01:37";"Recusa Auto.NÃ£o Comparecimento";"1 dia(s)";2016-11-02 00:41:57
"4350375";"22/10/2016 01:01:42";"Matriculado";"2 dia(s)";2016-11-02 00:41:57
"4350371";"27/10/2016 01:02:55";"Aguardando EfetivaÃ§Ã£o de MatrÃ­cula";"2 dia(s)";2016-11-02 00:41:57
"4350293";"21/10/2016 01:01:37";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4350274";"22/10/2016 01:04:23";"Matriculado";"2 dia(s)";2016-11-02 00:41:57
"4350270";"21/10/2016 01:01:37";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4350265";"21/10/2016 01:01:37";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4350222";"01/11/2016 01:06:07";"Aguardando EfetivaÃ§Ã£o de MatrÃ­cula";"1 dia(s)";2016-11-02 00:41:57
"4350193";"21/10/2016 01:01:37";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4350182";"21/10/2016 01:01:37";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4350176";"26/10/2016 01:01:58";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4350171";"26/10/2016 01:01:58";"Matriculado";"6 dia(s)";2016-11-02 00:41:57
"4350085";"26/10/2016 01:01:58";"Matriculado";"6 dia(s)";2016-11-02 00:41:57
"4350071";"01/11/2016 01:02:44";"Aguardando EfetivaÃ§Ã£o de MatrÃ­cula";"12 dia(s)";2016-11-02 00:41:57
"4350045";"21/10/2016 01:01:37";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4350026";"21/10/2016 01:01:37";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4350023";"21/10/2016 01:01:37";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4350018";"21/10/2016 01:04:17";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4349993";"21/10/2016 01:01:37";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4349980";"21/10/2016 01:01:37";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4349971";"21/10/2016 01:01:37";"NÃ£o Compareceu";"1 dia(s)";2016-11-02 00:41:57
"4349943";"21/10/2016 01:01:37";"Matriculado";"2 dia(s)";2016-11-02 00:41:57
"4349938";"28/10/2016 01:02:13";"Aguardando EfetivaÃ§Ã£o de MatrÃ­cula";"9 dia(s)";2016-11-02 00:41:57
"4349909";"20/10/2016 01:01:38";"DesistÃªncia de Vaga na Escola";"1 dia(s)";2016-11-02 00:41:57
"4349864";"20/10/2016 01:01:38";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4349790";"20/10/2016 01:01:38";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4349775";"27/10/2016 01:07:17";"Aguardando EfetivaÃ§Ã£o de MatrÃ­cula";"8 dia(s)";2016-11-02 00:41:57
"4349742";"20/10/2016 01:01:38";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4349708";"20/10/2016 01:04:17";"Recusa Auto.NÃ£o Comparecimento";"1 dia(s)";2016-11-02 00:41:57
"4349700";"20/10/2016 01:01:38";"DesistÃªncia de Vaga na Escola";"1 dia(s)";2016-11-02 00:41:57
"4349674";"21/10/2016 01:01:37";"DesistÃªncia de Vaga na Escola";"2 dia(s)";2016-11-02 00:41:57
"4349665";"20/10/2016 01:01:38";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4349647";"01/11/2016 01:02:44";"Aguardando EfetivaÃ§Ã£o de MatrÃ­cula";"1 dia(s)";2016-11-02 00:41:57
"4349630";"21/10/2016 01:01:37";"DesistÃªncia de Vaga na Escola";"2 dia(s)";2016-11-02 00:41:57
"4349609";"21/10/2016 01:01:37";"Matriculado";"2 dia(s)";2016-11-02 00:41:57
"4349587";"20/10/2016 01:01:38";"Recusa Auto.NÃ£o Comparecimento";"1 dia(s)";2016-11-02 00:41:57
"4349582";"21/10/2016 01:01:37";"DesistÃªncia de Vaga na Escola";"2 dia(s)";2016-11-02 00:41:57
"4349570";"20/10/2016 01:01:38";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4349567";"26/10/2016 01:01:58";"Matriculado";"7 dia(s)";2016-11-02 00:41:57
"4349563";"20/10/2016 01:01:38";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4349524";"21/10/2016 01:01:37";"Matriculado";"2 dia(s)";2016-11-02 00:41:57
"4349465";"20/10/2016 01:04:17";"DesistÃªncia de Vaga na Escola";"1 dia(s)";2016-11-02 00:41:57
"4349427";"20/10/2016 01:01:38";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4349423";"20/10/2016 01:01:38";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4349421";"22/10/2016 01:01:42";"Aguardando EfetivaÃ§Ã£o de MatrÃ­cula";"3 dia(s)";2016-11-02 00:41:57
"4349401";"22/10/2016 01:01:42";"Matriculado";"3 dia(s)";2016-11-02 00:41:57
"4349376";"20/10/2016 01:04:17";"Recusa Auto.NÃ£o Comparecimento";"1 dia(s)";2016-11-02 00:41:57
"4349370";"22/10/2016 01:04:23";"Matriculado";"3 dia(s)";2016-11-02 00:41:57
"4349359";"20/10/2016 01:01:38";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4349278";"21/10/2016 01:01:37";"Matriculado";"2 dia(s)";2016-11-02 00:41:57
"4349226";"20/10/2016 01:01:38";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4349219";"20/10/2016 01:04:17";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4349211";"20/10/2016 01:01:38";"Recusa Auto.NÃ£o Comparecimento";"1 dia(s)";2016-11-02 00:41:57
"4349184";"20/10/2016 01:01:38";"DesistÃªncia de Vaga na Escola";"1 dia(s)";2016-11-02 00:41:57
"4349171";"20/10/2016 01:01:38";"Recusa Auto.NÃ£o Comparecimento";"1 dia(s)";2016-11-02 00:41:57
"4349165";"21/10/2016 01:01:37";"DesistÃªncia de Vaga na Escola";"2 dia(s)";2016-11-02 00:41:57
"4349151";"20/10/2016 01:01:38";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4349150";"20/10/2016 01:01:38";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4349143";"20/10/2016 01:01:38";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4349142";"20/10/2016 01:01:38";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4349127";"20/10/2016 01:01:38";"Matriculado";"2 dia(s)";2016-11-02 00:41:57
"4349126";"19/10/2016 01:01:30";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4349122";"20/10/2016 01:01:38";"Matriculado";"2 dia(s)";2016-11-02 00:41:57
"4349119";"19/10/2016 01:01:30";"Recusa Auto.NÃ£o Comparecimento";"1 dia(s)";2016-11-02 00:41:57
"4349107";"30/10/2016 01:02:19";"DesistÃªncia de Vaga na Escola";"2 dia(s)";2016-11-02 00:41:57
"4349085";"19/10/2016 01:01:30";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4349062";"19/10/2016 01:01:30";"DesistÃªncia de Vaga na Escola";"1 dia(s)";2016-11-02 00:41:57
"4349051";"19/10/2016 01:01:30";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4349045";"19/10/2016 01:01:30";"DesistÃªncia de Vaga na Escola";"1 dia(s)";2016-11-02 00:41:57
"4349033";"30/10/2016 01:02:19";"Aguardando EfetivaÃ§Ã£o de MatrÃ­cula";"12 dia(s)";2016-11-02 00:41:57
"4349029";"19/10/2016 01:01:30";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4349021";"19/10/2016 01:01:30";"DesistÃªncia de Vaga na Escola";"1 dia(s)";2016-11-02 00:41:57
"4349017";"19/10/2016 01:01:30";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4349006";"20/10/2016 01:01:38";"Matriculado";"2 dia(s)";2016-11-02 00:41:57
"4348996";"20/10/2016 01:01:38";"Matriculado";"2 dia(s)";2016-11-02 00:41:57
"4348970";"22/10/2016 01:01:42";"Matriculado";"4 dia(s)";2016-11-02 00:41:57
"4348943";"19/10/2016 01:01:30";"NÃ£o Compareceu";"1 dia(s)";2016-11-02 00:41:57
"4348918";"22/10/2016 01:01:42";"Matriculado";"4 dia(s)";2016-11-02 00:41:57
"4348909";"19/10/2016 01:01:30";"Recusa Auto.NÃ£o Comparecimento";"1 dia(s)";2016-11-02 00:41:57
"4348906";"20/10/2016 01:01:38";"DesistÃªncia de Vaga na Escola";"2 dia(s)";2016-11-02 00:41:57
"4348879";"19/10/2016 01:01:30";"Recusa Auto.NÃ£o Comparecimento";"1 dia(s)";2016-11-02 00:41:57
"4348875";"23/10/2016 01:04:06";"Aguardando EfetivaÃ§Ã£o de MatrÃ­cula";"5 dia(s)";2016-11-02 00:41:57
"4348860";"19/10/2016 01:01:30";"Recusa Auto.NÃ£o Comparecimento";"1 dia(s)";2016-11-02 00:41:57
"4348859";"27/10/2016 01:02:55";"Matriculado";"2 dia(s)";2016-11-02 00:41:57
"4348854";"19/10/2016 01:01:30";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4348850";"19/10/2016 01:01:30";"Recusa Auto.NÃ£o Comparecimento";"1 dia(s)";2016-11-02 00:41:57
"4348848";"19/10/2016 01:01:30";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4348821";"19/10/2016 01:01:30";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4348780";"22/10/2016 01:01:42";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4348751";"27/10/2016 01:02:55";"Aguardando EfetivaÃ§Ã£o de MatrÃ­cula";"9 dia(s)";2016-11-02 00:41:57
"4348747";"19/10/2016 01:01:30";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4348731";"27/10/2016 01:02:55";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4348730";"19/10/2016 01:01:30";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4348703";"20/10/2016 01:01:38";"Matriculado";"2 dia(s)";2016-11-02 00:41:57
"4348700";"21/10/2016 01:01:37";"Recusa Auto.NÃ£o Comparecimento";"3 dia(s)";2016-11-02 00:41:57
"4348650";"19/10/2016 01:01:30";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4348647";"19/10/2016 01:01:30";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4348632";"19/10/2016 01:04:15";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4348621";"27/10/2016 01:02:55";"Matriculado";"2 dia(s)";2016-11-02 00:41:57
"4348620";"19/10/2016 01:01:30";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4348613";"27/10/2016 01:02:55";"Matriculado";"9 dia(s)";2016-11-02 00:41:57
"4348585";"20/10/2016 01:04:17";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4348569";"19/10/2016 01:01:30";"Recusa Auto.NÃ£o Comparecimento";"1 dia(s)";2016-11-02 00:41:57
"4348562";"22/10/2016 01:04:23";"DesistÃªncia de Vaga na Escola";"1 dia(s)";2016-11-02 00:41:57
"4348558";"22/10/2016 01:01:42";"NÃ£o Compareceu";"4 dia(s)";2016-11-02 00:41:57
"4348550";"19/10/2016 01:01:30";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4348544";"19/10/2016 01:04:15";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4348533";"19/10/2016 01:01:30";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4348532";"19/10/2016 01:01:30";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4348484";"19/10/2016 01:01:30";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4348460";"26/10/2016 01:01:58";"DesistÃªncia de Vaga na Escola";"8 dia(s)";2016-11-02 00:41:57
"4348458";"19/10/2016 01:04:15";"Recusa Auto.NÃ£o Comparecimento";"1 dia(s)";2016-11-02 00:41:57
"4348454";"19/10/2016 01:01:30";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4348451";"20/10/2016 01:04:17";"Matriculado";"2 dia(s)";2016-11-02 00:41:57
"4348415";"19/10/2016 01:04:15";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4348409";"19/10/2016 01:01:30";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4348407";"22/10/2016 01:01:42";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4348372";"19/10/2016 01:01:30";"Recusa Auto.NÃ£o Comparecimento";"1 dia(s)";2016-11-02 00:41:57
"4348352";"27/10/2016 01:02:55";"Matriculado";"2 dia(s)";2016-11-02 00:41:57
"4348331";"22/10/2016 01:04:23";"NÃ£o Compareceu";"5 dia(s)";2016-11-02 00:41:57
"4348330";"18/10/2016 01:01:43";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4348323";"19/10/2016 01:01:30";"Matriculado";"2 dia(s)";2016-11-02 00:41:57
"4348317";"18/10/2016 01:01:43";"Recusa Auto.NÃ£o Comparecimento";"1 dia(s)";2016-11-02 00:41:57
"4348314";"18/10/2016 01:01:43";"Recusa Auto.NÃ£o Comparecimento";"1 dia(s)";2016-11-02 00:41:57
"4348309";"19/10/2016 01:01:30";"Recusa Auto.NÃ£o Comparecimento";"2 dia(s)";2016-11-02 00:41:57
"4348304";"19/10/2016 01:01:30";"Matriculado";"2 dia(s)";2016-11-02 00:41:57
"4348302";"18/10/2016 01:01:43";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4348301";"18/10/2016 01:01:43";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4348288";"18/10/2016 01:01:43";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4348287";"28/10/2016 01:02:13";"Matriculado";"11 dia(s)";2016-11-02 00:41:57
"4348283";"18/10/2016 01:01:43";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4348267";"18/10/2016 01:01:43";"Recusa Auto.NÃ£o Comparecimento";"1 dia(s)";2016-11-02 00:41:57
"4348266";"18/10/2016 01:04:33";"Recusa Auto.NÃ£o Comparecimento";"1 dia(s)";2016-11-02 00:41:57
"4348224";"18/10/2016 01:01:43";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4348202";"18/10/2016 01:01:43";"DesistÃªncia de Vaga na Escola";"1 dia(s)";2016-11-02 00:41:57
"4348169";"22/10/2016 01:01:42";"Matriculado";"5 dia(s)";2016-11-02 00:41:57
"4348166";"18/10/2016 01:01:43";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4348165";"28/10/2016 01:02:13";"Matriculado";"11 dia(s)";2016-11-02 00:41:57
"4348130";"18/10/2016 01:01:43";"Recusa Auto.NÃ£o Comparecimento";"1 dia(s)";2016-11-02 00:41:57
"4348129";"20/10/2016 01:01:38";"DesistÃªncia de Vaga na Escola";"1 dia(s)";2016-11-02 00:41:57
"4348120";"19/10/2016 01:01:30";"NÃ£o Compareceu";"2 dia(s)";2016-11-02 00:41:57
"4348111";"18/10/2016 01:01:43";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4348086";"18/10/2016 01:01:43";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4348070";"01/11/2016 01:06:07";"Aguardando EfetivaÃ§Ã£o de MatrÃ­cula";"1 dia(s)";2016-11-02 00:41:57
"4348056";"25/10/2016 01:01:19";"Aguardando EfetivaÃ§Ã£o de MatrÃ­cula";"8 dia(s)";2016-11-02 00:41:57
"4348048";"28/10/2016 01:02:13";"Matriculado";"11 dia(s)";2016-11-02 00:41:57
"4348024";"18/10/2016 01:01:43";"Recusa Auto.NÃ£o Comparecimento";"1 dia(s)";2016-11-02 00:41:57
"4348022";"18/10/2016 01:01:43";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4348012";"20/10/2016 01:01:38";"DesistÃªncia de Vaga na Escola";"3 dia(s)";2016-11-02 00:41:57
"4347979";"26/10/2016 01:01:58";"Matriculado";"9 dia(s)";2016-11-02 00:41:57
"4347965";"21/10/2016 01:01:37";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4347957";"18/10/2016 01:01:43";"DesistÃªncia de Vaga na Escola";"1 dia(s)";2016-11-02 00:41:57
"4347948";"18/10/2016 01:01:43";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4347941";"20/10/2016 01:01:38";"DesistÃªncia de Vaga na Escola";"1 dia(s)";2016-11-02 00:41:57
"4347918";"18/10/2016 01:01:43";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4347906";"18/10/2016 01:01:43";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4347888";"18/10/2016 01:01:43";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4347885";"18/10/2016 01:01:43";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4347846";"18/10/2016 01:01:43";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4347834";"19/10/2016 01:01:30";"Matriculado";"2 dia(s)";2016-11-02 00:41:57
"4347825";"18/10/2016 01:01:43";"Recusa Auto.NÃ£o Comparecimento";"1 dia(s)";2016-11-02 00:41:57
"4347798";"18/10/2016 01:01:43";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4347776";"18/10/2016 01:01:43";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4347763";"18/10/2016 01:01:43";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4347761";"28/10/2016 01:02:13";"Matriculado";"2 dia(s)";2016-11-02 00:41:57
"4347752";"18/10/2016 01:01:43";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4347713";"20/10/2016 01:01:38";"Matriculado";"3 dia(s)";2016-11-02 00:41:57
"4347705";"18/10/2016 01:01:43";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4346692";"18/10/2016 01:01:43";"DesistÃªncia de Vaga na Escola";"1 dia(s)";2016-11-02 00:41:57
"4346673";"18/10/2016 01:01:43";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4346568";"15/10/2016 01:02:13";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4346551";"29/10/2016 01:02:18";"Aguardando EfetivaÃ§Ã£o de MatrÃ­cula";"1 dia(s)";2016-11-02 00:41:57
"4346546";"15/10/2016 01:02:13";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4346522";"15/10/2016 01:02:13";"Recusa Auto.NÃ£o Comparecimento";"1 dia(s)";2016-11-02 00:41:57
"4346505";"23/10/2016 01:04:06";"Aguardando EfetivaÃ§Ã£o de MatrÃ­cula";"9 dia(s)";2016-11-02 00:41:57
"4346497";"17/10/2016 01:01:54";"Recusa Auto.NÃ£o Comparecimento";"3 dia(s)";2016-11-02 00:41:57
"4346470";"15/10/2016 01:02:13";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4346462";"15/10/2016 01:02:13";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4346457";"15/10/2016 01:05:16";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4346444";"01/11/2016 01:02:44";"Aguardando EfetivaÃ§Ã£o de MatrÃ­cula";"1 dia(s)";2016-11-02 00:41:57
"4346382";"15/10/2016 01:02:13";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4346376";"22/10/2016 01:01:42";"Aguardando EfetivaÃ§Ã£o de MatrÃ­cula";"1 dia(s)";2016-11-02 00:41:57
"4346370";"23/10/2016 01:01:23";"Matriculado";"9 dia(s)";2016-11-02 00:41:57
"4346368";"15/10/2016 01:02:13";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4346358";"20/10/2016 01:01:38";"NÃ£o Compareceu";"6 dia(s)";2016-11-02 00:41:57
"4346337";"20/10/2016 01:01:38";"Recusa Auto.NÃ£o Comparecimento";"6 dia(s)";2016-11-02 00:41:57
"4346315";"15/10/2016 01:02:13";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4346277";"15/10/2016 01:02:13";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4346257";"15/10/2016 01:02:13";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4346253";"14/10/2016 01:01:17";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4346252";"14/10/2016 01:01:17";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4346226";"14/10/2016 01:01:17";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4346225";"14/10/2016 01:05:34";"Recusa Auto.NÃ£o Comparecimento";"1 dia(s)";2016-11-02 00:41:57
"4346222";"15/10/2016 01:02:13";"DesistÃªncia de Vaga na Escola";"2 dia(s)";2016-11-02 00:41:57
"4346217";"30/10/2016 01:02:19";"DesistÃªncia de Vaga na Escola";"2 dia(s)";2016-11-02 00:41:57
"4346157";"26/10/2016 01:01:58";"Matriculado";"13 dia(s)";2016-11-02 00:41:57
"4346155";"18/10/2016 01:01:43";"Matriculado";"5 dia(s)";2016-11-02 00:41:57
"4346153";"14/10/2016 01:01:17";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4346130";"14/10/2016 01:01:17";"Recusa Auto.NÃ£o Comparecimento";"1 dia(s)";2016-11-02 00:41:57
"4346120";"14/10/2016 01:01:17";"Recusa Auto.NÃ£o Comparecimento";"1 dia(s)";2016-11-02 00:41:57
"4346103";"17/10/2016 01:01:54";"NÃ£o Compareceu";"4 dia(s)";2016-11-02 00:41:57
"4346098";"15/10/2016 01:02:13";"Recusa Auto.NÃ£o Comparecimento";"2 dia(s)";2016-11-02 00:41:57
"4346092";"21/10/2016 01:01:37";"Recusa Auto.NÃ£o Comparecimento";"2 dia(s)";2016-11-02 00:41:57
"4346072";"15/10/2016 01:02:13";"Matriculado";"2 dia(s)";2016-11-02 00:41:57
"4346064";"15/10/2016 01:02:13";"NÃ£o Compareceu";"2 dia(s)";2016-11-02 00:41:57
"4346052";"17/10/2016 01:05:56";"Recusa Auto.NÃ£o Comparecimento";"4 dia(s)";2016-11-02 00:41:57
"4346037";"14/10/2016 01:01:17";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4346031";"15/10/2016 01:02:13";"Matriculado";"2 dia(s)";2016-11-02 00:41:57
"4346021";"14/10/2016 01:01:17";"DesistÃªncia de Vaga na Escola";"1 dia(s)";2016-11-02 00:41:57
"4346017";"14/10/2016 01:01:17";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4346015";"18/10/2016 01:04:33";"Matriculado";"5 dia(s)";2016-11-02 00:41:57
"4345987";"14/10/2016 01:01:17";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4345975";"26/10/2016 01:04:42";"Matriculado";"13 dia(s)";2016-11-02 00:41:57
"4345958";"14/10/2016 01:01:17";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4345950";"26/10/2016 01:01:58";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4345943";"14/10/2016 01:01:17";"DesistÃªncia de Vaga na Escola";"1 dia(s)";2016-11-02 00:41:57
"4345941";"14/10/2016 01:01:17";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4345938";"18/10/2016 01:01:43";"Matriculado";"5 dia(s)";2016-11-02 00:41:57
"4345919";"26/10/2016 01:01:58";"Matriculado";"13 dia(s)";2016-11-02 00:41:57
"4345899";"19/10/2016 01:01:30";"Recusa Auto.NÃ£o Comparecimento";"6 dia(s)";2016-11-02 00:41:57
"4345880";"14/10/2016 01:01:17";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4345747";"13/10/2016 01:01:41";"Matriculado";"2 dia(s)";2016-11-02 00:41:57
"4345738";"29/10/2016 01:02:18";"Aguardando EfetivaÃ§Ã£o de MatrÃ­cula";"18 dia(s)";2016-11-02 00:41:57
"4345723";"13/10/2016 01:01:41";"Matriculado";"2 dia(s)";2016-11-02 00:41:57
"4345714";"27/10/2016 01:02:55";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4345698";"13/10/2016 01:04:53";"DesistÃªncia de Vaga na Escola";"2 dia(s)";2016-11-02 00:41:57
"4345682";"13/10/2016 01:01:41";"DesistÃªncia de Vaga na Escola";"2 dia(s)";2016-11-02 00:41:57
"4345670";"22/10/2016 01:01:42";"Matriculado";"2 dia(s)";2016-11-02 00:41:57
"4345630";"15/10/2016 01:02:13";"Matriculado";"4 dia(s)";2016-11-02 00:41:57
